# Time-averaged data for fix 4
# TimeStep f_cold f_hot
864000 310.875 -322.941
865000 310.968 -321.912
866000 311.441 -322.602
867000 313.119 -322.361
868000 313.604 -320.527
869000 313.929 -321.671
870000 312.383 -322.083
871000 313.16 -321.091
872000 313.751 -322.238
873000 314.718 -322.368
874000 314.442 -322.646
875000 316.472 -323.661
876000 315.506 -324.302
877000 314.81 -325.33
878000 315.506 -325.739
879000 315.384 -327.106
880000 316.278 -325.823
881000 316.088 -327.109
882000 316.044 -326.971
883000 316.243 -328.403
884000 318.403 -329.041
885000 318.493 -329.193
886000 319.474 -331.373
887000 320.024 -330.933
888000 318.846 -330.19
889000 319.108 -331.533
890000 319.94 -331.704
891000 320.6 -333.221
892000 320.816 -332.736
893000 321.528 -334.044
894000 321.163 -334.541
895000 320.579 -334.182
896000 320.395 -334.35
897000 321.53 -335.138
898000 322.729 -336.315
899000 321.959 -336.84
900000 323.342 -338.183
901000 323.062 -338.498
902000 323.611 -338.49
903000 323.82 -339.738
904000 324.098 -339.974
905000 323.908 -340.347
906000 324.571 -340.269
907000 324.266 -340.297
908000 325.568 -340.759
909000 325.545 -340.611
910000 326.446 -340.674
911000 325.961 -340.73
912000 326.968 -340.448
913000 327.045 -340.355
914000 326.834 -341.655
915000 326.983 -342.555
916000 327.295 -342.352
917000 328.262 -343.034
918000 327.522 -343.532
919000 327.537 -343.002
920000 328.85 -343.78
921000 328.367 -343.495
922000 328.429 -344.164
923000 329.8 -343.99
924000 330.446 -344.078
925000 329.861 -345.33
926000 331.948 -345.336
927000 331.973 -345.858
928000 333.158 -346.384
929000 332.025 -345.953
930000 332.444 -345.165
931000 331.82 -346.564
932000 332.978 -347.607
933000 332.84 -347.46
934000 334.421 -346.889
935000 334.048 -349.011
936000 335.037 -349.73
937000 335.746 -349.782
938000 335.918 -348.642
939000 336.277 -348.369
940000 336.985 -350.046
941000 335.942 -348.719
942000 335.995 -348.826
943000 335.529 -348.189
944000 335.821 -349.461
945000 336.539 -350.175
946000 336.334 -349.936
947000 336.367 -351.454
948000 336.186 -351.406
949000 337.704 -351.662
950000 338.428 -353.455
951000 339.38 -352.412
952000 338.95 -353.03
953000 338.74 -353.307
954000 338.42 -354.755
955000 338.553 -355.241
956000 339.353 -355.845
957000 341.585 -354.464
958000 342.28 -355.429
959000 341.403 -356.447
960000 340.807 -356.237
961000 341.948 -357.099
962000 342.602 -356.839
963000 343.843 -358.257
964000 342.992 -358.082
965000 343.278 -358.971
966000 344.977 -358.127
967000 345.642 -358.396
968000 345.349 -359.1
969000 345.632 -359.481
970000 346.372 -362.463
971000 345.995 -361.463
972000 347.571 -361.155
973000 347.198 -362.558
974000 347.2 -361.956
975000 347.033 -362.195
976000 347.247 -363.16
977000 348.886 -363.632
978000 349.09 -363.063
979000 349.634 -363.059
980000 351.24 -364.121
