# Time-averaged data for fix 4
# TimeStep f_cold f_hot
856000 626.482 -618.234
857000 626.216 -618.46
858000 626.727 -618.549
859000 625.043 -621.538
860000 626.755 -618.87
861000 627.91 -619.829
862000 629.716 -622.526
863000 629.962 -623.459
864000 629.748 -620.451
865000 629.965 -622.605
866000 631.691 -623.715
867000 634.861 -625.288
868000 634.155 -624.973
869000 633.216 -625.204
870000 633.721 -626.052
871000 637.862 -625.968
872000 638.67 -625.662
873000 638.602 -628.128
874000 639.816 -630.172
875000 639.7 -629.785
876000 639.948 -631.308
877000 638.447 -633.44
878000 638.462 -633.861
879000 640.94 -635.427
880000 640.458 -633.738
881000 641.958 -633.85
882000 640.297 -636.786
883000 640.052 -635.922
884000 641.479 -636.375
885000 642.27 -635.077
886000 643.003 -635.711
887000 641.938 -634.026
888000 643.697 -636.73
889000 642.583 -635.975
890000 640.392 -637.015
891000 642.069 -635.58
892000 641.674 -634.53
893000 641.511 -636.635
894000 643.346 -637.107
895000 642.296 -636.651
896000 643.611 -636.368
897000 643.916 -638.202
898000 646.583 -641.089
899000 646.063 -643.285
900000 647.661 -644.1
901000 645.142 -643.967
902000 646.101 -644.252
903000 648.528 -646.928
904000 649.037 -644.099
905000 650.336 -646.868
906000 652.066 -643.745
907000 653.485 -647.001
908000 653.91 -648.111
909000 654.527 -644.929
910000 654.438 -646.526
911000 652.905 -648.433
912000 655.112 -649.127
913000 655.292 -649.361
914000 655.449 -649.583
915000 653.728 -651.55
916000 655.086 -655.03
917000 658.919 -653.248
918000 660.67 -653.058
919000 660.922 -655.704
920000 660.624 -654.652
921000 662.208 -656.405
922000 663.757 -655.518
923000 662.799 -659.51
924000 663.488 -659.003
925000 663.314 -660.839
926000 665.06 -662.306
927000 663.6 -662.537
928000 665.875 -663.674
929000 666.634 -664.621
930000 666.378 -665.847
931000 666.195 -665.683
932000 666.382 -666.393
933000 666.836 -666.661
934000 667.476 -665.231
935000 669.756 -665.537
936000 669.897 -666.888
937000 671.037 -667.633
938000 671.808 -667.483
939000 672.978 -670.798
940000 671.238 -668.701
941000 673.396 -670.304
942000 674.519 -671.876
943000 675.489 -674.752
944000 676.621 -672.436
945000 676.067 -674.007
946000 678.166 -675.538
947000 680.129 -677.234
948000 682.103 -679.363
949000 682.891 -676.506
950000 683.186 -678.239
951000 684.518 -679.824
952000 684.438 -679.355
953000 684.475 -679.509
954000 684.958 -679.659
955000 685.41 -681.027
956000 686.71 -682.929
957000 686.264 -682.398
958000 687.151 -682.914
959000 686.459 -683.929
960000 685.455 -684.815
961000 685.989 -684.956
962000 686.898 -685.571
963000 687.139 -684.766
964000 686.853 -686.736
965000 687.544 -687.182
966000 685.849 -686.003
967000 686.801 -688.024
968000 687.235 -687.795
969000 687.367 -689.008
970000 688.716 -691.436
971000 692.382 -689.65
972000 691.481 -690.979
973000 691.618 -693.506
974000 689.72 -692.663
975000 691.249 -693.382
976000 694.454 -693.842
977000 692.762 -695.728
978000 692.07 -694.201
979000 696.453 -695.568
980000 695.883 -696.42
981000 697.561 -696.321
982000 698.9 -695.159
983000 699.103 -699.774
984000 700.679 -702.224
985000 699.76 -699.233
986000 700.359 -700.838
987000 703.097 -702.168
988000 703.985 -701.551
989000 702.477 -701.882
990000 701.607 -702.549
991000 705.456 -704.826
992000 705.295 -704.649
993000 706.456 -706.693
994000 708.62 -703.191
995000 707.582 -704.88
996000 708.059 -703.878
997000 708.515 -705.516
998000 710.701 -707.144
999000 709.757 -706.095
1000000 709.395 -707.741
1001000 709.822 -709.071
1002000 711.55 -707.721
1003000 711.211 -709.486
1004000 711.651 -708.656
1005000 712.315 -707.298
1006000 714.605 -708.988
1007000 714.114 -707.774
1008000 712.9 -706.73
1009000 714.639 -705.483
1010000 713.179 -706.255
1011000 718.186 -710.302
1012000 717.393 -712.126
1013000 718.207 -711.981
1014000 720.853 -713.228
1015000 719.638 -714.423
1016000 721.976 -713.495
1017000 720.96 -712.657
1018000 723.87 -714.09
1019000 725.388 -713.03
1020000 725.244 -712.104
1021000 727.158 -713.717
1022000 726.989 -713.084
1023000 724.228 -711.84
1024000 724.292 -714.501
1025000 724.854 -717.116
1026000 726.497 -715.487
1027000 727.677 -717.216
1028000 728.339 -716.927
1029000 727.504 -719.312
1030000 728.12 -718.284
1031000 729.903 -719.755
1032000 730.422 -723.784
1033000 730.011 -721.381
1034000 729.631 -719.491
1035000 730.323 -717.893
1036000 733.085 -720.699
1037000 733.653 -721.802
1038000 733.941 -724.371
1039000 738.634 -724.146
1040000 737.797 -725.726
1041000 738.736 -726.016
1042000 739.362 -725.357
1043000 738.286 -725.702
1044000 739.006 -725.521
1045000 740.734 -727.899
1046000 738.495 -726.592
1047000 742.029 -724.251
1048000 741.046 -725.69
1049000 744.672 -723.856
1050000 742.801 -725.504
1051000 742.094 -726.319
1052000 743.422 -727.623
1053000 746.067 -730.1
1054000 743.502 -731.712
1055000 745.836 -731.552
1056000 744.465 -731.05
1057000 744.41 -729.859
1058000 744.868 -730.105
1059000 743.66 -730.298
1060000 747.585 -732.589
1061000 749.07 -733.979
1062000 749.242 -734.003
1063000 749.176 -734.419
1064000 748.501 -734.004
1065000 749.386 -734.689
1066000 750.884 -737.544
1067000 750.782 -738.53
1068000 753.616 -739.391
1069000 754.311 -741.053
1070000 756.93 -742.75
1071000 756.407 -742.486
1072000 756.853 -741.968
1073000 758.915 -741.753
1074000 760.642 -744.646
1075000 762.531 -746.447
1076000 764.83 -745.869
1077000 765.295 -749.229
1078000 767.637 -748.98
1079000 768.494 -750.177
1080000 769.038 -753.107
1081000 767.245 -754.484
1082000 769.068 -757.391
1083000 769.613 -755.896
1084000 768.185 -756.238
1085000 771.855 -757.6
1086000 771.741 -756.06
1087000 772.2 -757.29
1088000 771.101 -757.173
1089000 773.93 -758.343
1090000 774.02 -757.759
1091000 776.081 -762.351
1092000 774.033 -763.484
1093000 778.474 -762.534
1094000 779.933 -762.439
1095000 778.954 -762.836
1096000 781.245 -764.536
1097000 780.992 -764.94
1098000 784.337 -765.48
1099000 784.022 -769.08
1100000 784.935 -767.677
1101000 785.254 -767.007
1102000 785.209 -770.054
1103000 786.476 -769.828
1104000 786.604 -770.93
1105000 791.946 -770.161
1106000 790.48 -768.728
1107000 788.536 -771.708
1108000 790.727 -771.555
1109000 790.739 -772.51
1110000 792.044 -773.692
1111000 794.062 -772.423
1112000 796.038 -773.169
1113000 795.733 -775.173
1114000 797.606 -776.626
1115000 798.134 -776.524
1116000 797.526 -776.24
1117000 798.315 -775.969
1118000 798.087 -777.916
1119000 799.342 -781.92
1120000 798.472 -777.996
1121000 798.172 -779.797
